,user_id,index,loc,sponsor,votes,rating,charge,cuisine,alcohol,veg,vegan,sugarfree,buff
9351,84,8688,Pimpri,"Takeaway, Delivery",80,3.9,0,"North Indian, South Indian, Street Food",0,1,0,0,0
9793,84,244,Shivaji Nagar,Casual Dining,46,4.2,350,"Maharashtrian, Seafood",0,0,0,0,0
18548,84,1466,Salunkhe Vihar Road,Casual Dining,375,4.1,1400,"Mexican, Fast Food, Italian, Continental",0,0,0,0,1
16673,84,2863,Aundh,Bakery,38,3.5,350,"Bakery, Desserts",0,0,0,0,0
6986,84,9847,Pimple Saudagar,"Takeaway, Delivery",0,0.0,0,Fast Food,0,0,0,0,0
1017,84,7515,Wagholi,"Takeaway, Delivery",4,2.9,0,"North Indian, Chinese, Mughlai",0,0,0,0,0
15351,84,11788,Dhankawadi,"Takeaway, Delivery",0,0.0,0,Biryani,0,0,0,0,0
9847,84,5341,Sadashiv Peth,Casual Dining,72,3.7,450,"North Indian, South Indian, Fast Food, Street Food",0,1,0,0,0
16408,84,1646,Wakad,Casual Dining,154,3.7,350,"Maharashtrian, North Indian",0,0,0,0,0
15326,84,11756,Shukrawar Peth,Dessert Parlor,9,3.2,200,"Mithai, Desserts",0,1,0,0,0
4691,84,776,Viman Nagar,Delivery,55,4.1,0,Biryani,0,0,0,0,0
6928,84,5464,Viman Nagar,Casual Dining,77,2.6,450,North Indian,0,1,0,0,0
9979,84,4226,Wagholi,Casual Dining,27,3.4,1000,"North Indian, Chinese, Mughlai",0,0,0,0,0
16709,84,7701,Pimpri,Quick Bites,0,0.0,200,"Maharashtrian, Ice Cream",0,0,0,0,0
4588,84,7892,Karve Nagar,Quick Bites,0,0.0,500,"Fast Food, Chinese, Mughlai, North Indian",0,0,0,0,0
15277,84,484,Kothrud,"Casual Dining, Bar",168,4.0,1400,"North Indian, Chinese, Continental",0,0,0,0,0
4750,84,501,Baner,"Takeaway, Delivery",102,4.0,0,"Malwani, North Indian, Chinese, Fast Food",0,0,0,0,0
18441,84,12,Bhugaon,"Bar, Casual Dining",280,4.2,1300,"Chinese, Continental, North Indian, Italian",0,0,0,0,0
4814,84,3682,Kharadi,Casual Dining,14,3.3,200,North Indian,0,0,0,0,0
16023,84,2618,Magarpatta,Quick Bites,12,3.4,150,Bihari,0,1,0,0,0
6392,84,6129,Ravet,Bakery,0,0.0,500,Bakery,0,1,0,0,0
18939,84,3220,Wanowrie,Quick Bites,40,3.7,500,"North Indian, Chinese",0,0,0,0,0
16275,84,11242,Shivaji Nagar,Quick Bites,5,3.0,300,"North Indian, South Indian, Chinese",0,0,0,0,0
19815,84,4504,MG Road,Lounge,35,3.5,1800,Finger Food,0,0,0,0,0
9607,84,10613,Hadapsar,Dessert Parlor,0,0.0,200,"Desserts, Bakery",0,1,0,0,0
4904,84,1340,Baner,Quick Bites,353,4.4,400,"Fast Food, Burger, Sandwich, Wraps",0,0,0,0,0
880,84,9125,Sinhgad Road,Casual Dining,19,3.0,700,"Maharashtrian, Chinese, Biryani",0,0,0,0,0
18924,84,7646,Wagholi,Quick Bites,0,0.0,150,"Beverages, Fast Food",0,0,0,0,0
15476,84,11302,Wagholi,Delivery,0,0.0,0,Chinese,0,0,0,0,0
18409,84,5998,Sinhgad Road,Delivery,0,0.0,0,Fast Food,0,0,0,0,0
825,84,5020,Magarpatta,Quick Bites,9,3.2,300,Fast Food,0,1,0,0,0
16268,84,9461,Lohegaon,Quick Bites,39,3.7,300,"Fast Food, North Indian",0,0,0,0,0
7177,84,8242,Aundh,Beverage Shop,35,3.4,300,Beverages,0,0,0,0,0
15555,84,8826,Lonavala,Casual Dining,7,3.2,800,"Continental, Fast Food, North Indian",0,0,0,0,0
16257,84,8384,Sinhgad Road,Casual Dining,0,0.0,500,"Chinese, North Indian",0,0,0,0,0
5860,85,9392,Lonavala,Casual Dining,27,2.6,1000,"North Indian, Chinese, South Indian, Mughlai",0,0,0,0,0
18615,85,1158,Kharadi,Quick Bites,118,4.0,500,North Indian,0,1,0,0,0
7387,85,2760,Wakad,"Takeaway, Delivery",0,0.0,0,Rolls,0,0,0,0,0
6399,85,10183,Hadapsar,Dessert Parlor,0,0.0,250,"Ice Cream, Desserts",0,0,0,0,0
6603,85,10661,Lohegaon,Quick Bites,0,0.0,250,"Fast Food, Chinese, South Indian",0,0,0,0,0
7969,85,3946,Kondhwa,Quick Bites,4,2.8,300,"Fast Food, Chinese, Beverages",0,0,0,0,0
18688,85,8705,Aundh,Quick Bites,0,0.0,200,"Biryani, North Indian",0,0,0,0,0
12833,85,7581,Kondhwa,Quick Bites,7,3.0,250,"Fast Food, South Indian",0,1,0,0,0
6919,85,9094,Lavasa,Casual Dining,15,2.9,600,"North Indian, Gujarati",0,1,0,0,0
12727,85,8675,Viman Nagar,Quick Bites,9,3.2,300,"Beverages, Sandwich",0,0,0,0,0
17240,85,11912,Karve Nagar,Quick Bites,7,2.8,350,North Indian,0,0,0,0,0
12785,85,1084,Aundh,Casual Dining,272,3.8,450,"Rajasthani, North Indian",0,1,0,0,0
8035,85,4243,Khadki,"Casual Dining, Bar",96,3.6,1000,"Chinese, North Indian, Hyderabadi, Malwani",0,0,0,0,0
12691,85,7283,Viman Nagar,Confectionery,0,0.0,400,Desserts,0,0,0,0,0
6737,85,11561,Pimple Gurav,Bhojanalya,0,0.0,300,Maharashtrian,0,0,0,0,0
12656,85,11892,Nigdi,Casual Dining,80,3.7,500,Rajasthani,0,1,0,0,0
8073,85,9632,Chinchwad,"Takeaway, Delivery",9,3.2,0,Fast Food,0,0,0,0,0
7371,85,3192,Pimpri,Casual Dining,123,3.7,850,"North Indian, Chinese, Seafood",0,0,0,0,0
13877,85,4609,Kothrud,Quick Bites,9,3.4,200,"Fast Food, Burger, Beverages, Pizza",0,0,0,0,0
12553,85,1161,Viman Nagar,Café,12,3.6,500,"Continental, Chinese, Cafe, Beverages",0,1,0,0,0
5795,85,9674,Old Mumbai-Pune Highway,Quick Bites,0,0.0,300,"Maharashtrian, North Indian",0,0,0,0,0
1971,85,11330,Dhankawadi,Quick Bites,0,0.0,250,"Fast Food, North Indian",0,0,0,0,0
6907,85,12099,Chandan Nagar,"Takeaway, Delivery",0,0.0,0,"South Indian, North Indian, Chinese",0,0,0,0,0
6284,85,11473,Sinhgad Road,Quick Bites,0,0.0,250,Street Food,0,0,0,0,0
17124,85,8045,Kharadi,Beverage Shop,0,0.0,100,Beverages,0,0,0,0,0
2664,85,7024,Pimpri Chinchwad Area,Delivery,0,0.0,0,"Fast Food, North Indian",0,0,0,0,0
13663,85,2072,Kothrud,Casual Dining,248,3.3,500,Chinese,0,0,0,0,0
13690,85,819,Wakad,Delivery,49,3.6,0,"Burger, Sandwich, Beverages",0,0,0,0,0
13231,85,11679,Kothrud,Quick Bites,26,3.6,500,"North Indian, Chinese, Fast Food",0,0,0,0,0
2378,85,169,Kothrud,"Casual Dining, Bar",0,0.0,1000,"Chinese, North Indian, Continental, Middle Eastern, European",0,0,0,0,0
13750,85,8218,Hinjawadi,"Takeaway, Delivery",25,2.9,0,"North Indian, Chinese",0,0,0,0,0
7065,85,2829,Chinchwad,Casual Dining,5,3.0,800,"North Indian, Chinese",0,0,0,0,0
7605,85,10788,SB Road - Aundh,Delivery,12,3.3,0,"Chinese, Asian",0,0,0,0,0
6088,85,7639,Pimple Saudagar,Bakery,34,3.5,500,"Bakery, Desserts",0,0,0,0,0
6068,85,6105,Erandwane,"Takeaway, Delivery",6,3.0,0,Fast Food,0,0,0,0,0
2115,85,3454,Magarpatta,Quick Bites,408,3.8,200,"Gujarati, North Indian",0,1,0,0,0
13073,85,524,Baner,"Casual Dining, Bar",1599,4.5,1200,"Asian, European",0,0,0,0,0
7037,85,2830,Ravet,Quick Bites,118,3.9,450,"Thai, Chinese, Lebanese",0,0,0,0,0
2568,85,9360,Kothrud,Quick Bites,4,2.9,350,"Chinese, Juices",0,0,0,0,0
13620,85,9940,Wagholi,"Takeaway, Delivery",0,0.0,0,North Indian,0,0,0,0,0
6995,85,2787,Wadgaon Sheri,Quick Bites,63,3.5,500,"North Indian, Chinese, Mughlai",0,0,0,0,0
13000,85,6034,Wadgaon Sheri,Quick Bites,16,3.4,250,"Biryani, Hyderabadi",0,0,0,0,0
13828,85,11625,NIBM Road,Quick Bites,73,3.4,600,"Mughlai, North Indian, Chinese",0,0,0,0,0
17104,85,10998,Pimple Nilakh,"Takeaway, Delivery",0,0.0,0,"North Indian, Mithai",0,0,0,0,0
19461,85,1661,Bibvewadi,Quick Bites,6,3.2,500,"Italian, Mexican, Salad, Beverages",0,1,0,0,0
18289,85,8531,Wakad,Quick Bites,8,3.2,400,"Chinese, North Indian",0,0,0,0,0
6011,85,95,Kharadi,"Bar, Casual Dining",987,4.0,1600,"Continental, North Indian, Italian, Finger Food, Desserts",0,0,0,0,1
2597,85,5794,Sadashiv Peth,Quick Bites,0,0.0,200,North Indian,0,0,0,0,0
2603,85,11417,Viman Nagar,Quick Bites,9,2.8,500,"Pizza, Italian",0,0,0,0,0
18280,85,4137,Viman Nagar,Delivery,0,0.0,0,"Sandwich, Fast Food",0,0,0,0,0
17215,85,5626,Pimple Saudagar,Quick Bites,0,0.0,300,"North Indian, Chinese",0,0,0,0,0
13298,85,3062,Viman Nagar,Food Court,131,2.7,700,"Chinese, Thai, Momos",0,0,0,0,0
5989,85,3880,Karve Nagar,Quick Bites,58,3.7,700,"North Indian, Maharashtrian, Chinese",0,0,0,0,0
6946,85,3993,Pimpri,Quick Bites,19,2.8,200,North Indian,0,1,0,0,0
13416,85,3140,Koregaon Park,"Casual Dining, Bar",198,3.6,1000,"North Indian, Chinese, Seafood",0,0,0,0,1
13889,85,5161,Nigdi,Quick Bites,14,2.9,200,"Street Food, Fast Food, Beverages",0,0,0,0,0
8164,85,7562,Pimple Saudagar,Food Court,0,0.0,200,"Street Food, Fast Food",0,0,0,0,0
9591,85,6614,Deccan Gymkhana,Casual Dining,35,3.6,800,"North Indian, Chinese, Seafood",0,0,0,0,0
4058,85,4292,Wanowrie Kondhwa Area,Delivery,54,3.5,0,Desserts,0,1,0,0,0
9424,85,9320,Shivaji Nagar,Casual Dining,0,0.0,550,"North Indian, Chinese",0,1,0,0,0
17607,85,2250,Pimple Saudagar,Casual Dining,432,3.7,800,"North Indian, Chinese",0,1,0,0,0
11076,85,4674,Dhanori,Casual Dining,51,3.5,650,"Chinese, North Indian",0,0,0,0,0
17601,85,2813,Wadgaon Sheri,Quick Bites,24,3.5,300,Chinese,0,0,0,0,0
4955,85,1767,Sus,"Bar, Casual Dining",181,3.9,1000,"North Indian, Mughlai, Chinese",0,0,0,0,0
11214,85,7362,Pimple Gurav,Quick Bites,22,3.4,400,"North Indian, Chinese",0,0,0,0,0
3844,85,3213,Talegaon,Quick Bites,0,0.0,300,Biryani,0,0,0,0,0
10891,85,9116,Kharadi,Casual Dining,9,2.9,500,"North Indian, South Indian, Chinese",0,1,0,0,0
11231,85,7160,Rasta Peth,Casual Dining,0,0.0,400,Maharashtrian,0,1,0,0,0
5021,85,263,Kalyani Nagar,Casual Dining,335,4.2,1400,"European, Continental, Italian, Tea, Coffee",0,0,0,0,0
17982,85,7232,Dehu Road,Quick Bites,0,0.0,300,"North Indian, Maharashtrian",0,0,0,0,0
9311,85,2040,Deccan Gymkhana,Quick Bites,46,3.8,300,"Fast Food, Chinese, North Indian, Beverages",0,1,0,0,0
18007,85,8624,Wadgaon Sheri,"Takeaway, Delivery",5,3.1,0,Fast Food,0,1,0,0,0
9117,85,9606,NIBM Road,Quick Bites,0,0.0,400,"Seafood, Chinese",0,0,0,0,0
19192,85,6539,Pimple Saudagar,Quick Bites,53,3.3,550,Biryani,0,0,0,0,0
9101,85,528,Baner,Casual Dining,446,4.2,1300,"European, American, Bakery, Salad",0,0,0,0,0
18036,85,2342,Wagholi,Quick Bites,72,3.6,400,Fast Food,0,0,0,0,0
3758,85,4915,Pimpri,Quick Bites,99,3.3,400,"North Indian, Biryani",0,0,0,0,0
11232,85,3970,Senapati Bapat Road,"Takeaway, Delivery",15,2.9,0,"Lebanese, Arabian",0,0,0,0,0
3737,85,6729,Pimple Saudagar,"Takeaway, Delivery",95,3.6,0,"Biryani, Kebab, Maharashtrian, North Indian",0,0,0,0,0
4090,85,7732,Hadapsar,Casual Dining,5,3.0,500,"North Indian, Chinese",0,0,0,0,0
9673,85,4660,Kothrud Area,Food Truck,22,2.9,250,Fast Food,0,0,0,0,0
4561,85,10774,Wagholi,Quick Bites,0,0.0,300,"Chinese, North Indian",0,0,0,0,0
10037,85,3371,Viman Nagar,Sweet Shop,5,2.9,200,Mithai,0,0,0,0,0
17772,85,10917,Kondhwa,"Takeaway, Delivery",0,0.0,0,"North Indian, Mughlai",0,0,0,0,0
4653,85,5058,Pimple Gurav,"Takeaway, Delivery",92,3.8,0,North Indian,0,0,0,0,0
10425,85,2222,Hadapsar,Delivery,181,4.0,0,Biryani,0,0,0,0,0
4659,85,6342,Dhanori,Quick Bites,29,3.3,250,Fast Food,0,0,0,0,0
4711,85,1870,Viman Nagar,"Takeaway, Delivery",16,3.6,0,"North Indian, South Indian",0,0,0,0,0
10522,85,3293,Kondhwa,Casual Dining,65,3.6,600,"Chinese, Mughlai, North Indian",0,0,0,0,0
9846,85,10047,Balewadi,Quick Bites,6,3.1,350,Biryani,0,0,0,0,0
4092,85,2424,Katraj,Quick Bites,39,3.6,200,"Biryani, Fast Food",0,0,0,0,0
4781,85,1836,Sinhgad Road,Casual Dining,123,3.8,650,"North Indian, Chinese",0,0,0,0,0
10639,85,9361,Hadapsar,Quick Bites,0,0.0,100,Street Food,0,1,0,0,0
4811,85,6992,Shivaji Nagar,"Takeaway, Delivery",0,0.0,0,"Chinese, Biryani, North Indian",0,0,0,0,0
10726,85,6552,Chinchwad,Quick Bites,0,0.0,250,"Chinese, North Indian, Malwani, Kebab, Biryani",0,0,0,0,0
4835,85,7311,Pimpri,Casual Dining,0,0.0,500,"Kebab, North Indian, Seafood, Chinese, Maharashtrian",0,0,0,0,0
9701,85,3564,Shivapur,Casual Dining,101,3.6,1200,"Continental, Momos",0,0,0,0,0
9692,85,9545,Pimple Saudagar,Quick Bites,23,3.3,200,North Indian,0,0,0,0,0
4839,85,10572,Pashan,Casual Dining,0,0.0,500,"South Indian, Fast Food, Chinese, North Indian",0,0,0,0,0
4140,85,9220,Bhosari,Quick Bites,4,2.9,300,"Maharashtrian, North Indian",0,0,0,0,0
4104,85,3436,Hadapsar,Casual Dining,15,3.3,600,"North Indian, Chinese, South Indian, Beverages",0,1,0,0,0
4786,85,2623,Wagholi,Quick Bites,0,0.0,400,North Indian,0,0,0,0,0
9050,85,12036,Dhanori,Quick Bites,14,2.7,450,"North Indian, Chinese",0,1,0,0,0
9045,85,11965,Pune-Solapur Road,Casual Dining,26,2.8,1000,"North Indian, Chinese, Malwani",0,0,0,0,0
19210,85,9490,Shivaji Nagar,Quick Bites,0,0.0,400,"Seafood, North Indian, Chinese",0,0,0,0,0
3276,85,7763,Wanowrie,Quick Bites,0,0.0,300,Chinese,0,0,0,0,0
3275,85,3334,Bibvewadi,"Bakery, Quick Bites",28,3.6,250,"Desserts, Bakery",0,0,0,0,0
8489,85,2978,Akurdi,Casual Dining,59,3.3,300,"Maharashtrian, Chinese, North Indian",0,0,0,0,0
5518,85,8736,Narhe,Casual Dining,0,0.0,500,"Maharashtrian, North Indian",0,0,0,0,0
17407,85,10195,Hinjawadi,Quick Bites,0,0.0,500,"North Indian, Biryani, Chinese",0,0,0,0,0
12007,85,8487,NIBM Road,Quick Bites,14,3.4,250,"Desserts, Street Food, Sandwich, Beverages",0,0,0,0,0
12011,85,9524,Pimple Saudagar,"Takeaway, Delivery",4,3.1,0,Chinese,0,0,0,0,0
8323,85,1426,Pimple Saudagar,Dessert Parlor,71,3.6,300,Desserts,0,1,0,0,0
8322,85,5994,Hadapsar,"Beverage Shop, Dessert Parlor",0,0.0,350,"Beverages, Desserts, Fast Food, Ice Cream",0,0,0,0,0
11915,85,11742,Lohegaon,Casual Dining,8,3.2,400,"Chinese, North Indian, Malwani",0,0,0,0,0
8312,85,6324,Narhe,Food Court,50,3.2,400,"North Indian, South Indian, Chinese, Biryani",0,0,0,0,0
12078,85,7678,Khadakwasla,Quick Bites,7,3.2,100,"South Indian, Maharashtrian",0,0,0,0,0
3201,85,1799,Kothrud,Quick Bites,11,3.3,300,"North Indian, Chinese, Fast Food, Street Food, Beverages",0,0,0,0,0
3083,85,5839,Pimple Gurav,Quick Bites,22,3.5,350,"Chinese, Fast Food, Momos",0,0,0,0,0
8285,85,11586,Parvati,Quick Bites,0,0.0,150,Momos,0,0,0,0,0
8246,85,3095,Kothrud,"Takeaway, Delivery",16,3.2,0,North Indian,0,0,0,0,0
5655,85,8506,Baner,"Takeaway, Delivery",9,3.2,0,"Rajasthani, Kashmiri",0,0,0,0,0
12242,85,4089,Hinjawadi,Casual Dining,204,3.4,750,"South Indian, Fast Food, Street Food",0,1,0,0,0
5665,85,1192,Wakad,Delivery,10,3.0,0,"Momos, North Eastern, Fast Food, Tibetan",0,0,0,0,0
2937,85,10358,Bavdhan,Delivery,11,3.2,0,"North Indian, South Indian, Maharashtrian",0,0,0,0,0
12067,85,2921,Wagholi,Quick Bites,0,0.0,400,Maharashtrian,0,0,0,0,0
5448,85,9493,Viman Nagar,Café,0,0.0,300,Cafe,0,0,0,0,0
8608,85,1280,Wadgaon Sheri,Quick Bites,20,3.5,300,"Maharashtrian, North Indian",0,0,0,0,0
5418,85,1467,Kothrud,Casual Dining,278,2.5,600,"North Indian, South Indian, Fast Food, Street Food",0,1,0,0,0
11480,85,7421,Baner,Bakery,0,0.0,250,Bakery,0,0,0,0,0
8975,85,7491,Magarpatta,Takeaway,0,0.0,0,Bakery,0,0,0,0,0
5203,85,9346,Pimpri,Casual Dining,6,3.1,800,"North Indian, Chinese, Tamil",0,0,0,0,0
11524,85,6200,Nigdi,Casual Dining,7,3.2,600,"North Indian, Maharashtrian",0,0,0,0,0
11540,85,9363,Lavasa,"Bakery, Dessert Parlor",88,3.6,350,"Bakery, Desserts, Beverages",0,0,0,0,0
11594,85,2609,Camp Area,Quick Bites,143,3.9,700,"Gujarati, Rajasthani",0,1,0,0,0
5263,85,5106,Sinhgad Road,Quick Bites,141,3.5,400,"Fast Food, Chinese, Beverages",0,0,0,0,0
5275,85,310,FC Road,Casual Dining,985,4.2,800,"Maharashtrian, South Indian",0,1,0,0,0
11667,85,11901,Aundh,Café,162,3.9,500,"Cafe, American, Fast Food, Beverages, Italian, Mexican, Pizza",0,0,0,0,0
19260,85,5041,Kothrud,Quick Bites,15,3.4,350,Chinese,0,0,0,0,0
5318,85,1393,Kondhwa,Quick Bites,260,3.9,350,Chinese,0,0,0,0,0
3489,85,7213,Wanowrie Kondhwa Area,"Takeaway, Delivery",0,0.0,0,"North Indian, Chinese",0,0,0,0,0
8760,85,7648,Sinhgad Road,Delivery,0,0.0,0,"Maharashtrian, North Indian",0,0,0,0,1
18117,85,2584,Baner,Casual Dining,157,3.6,650,"Chinese, Maharashtrian",0,0,0,0,0
3440,85,1801,Deccan Gymkhana,Dessert Parlor,36,3.8,250,"Desserts, Beverages",0,1,0,0,0
5389,85,4799,Baner,Quick Bites,510,3.9,900,"Chinese, Thai",0,0,0,0,0
18802,85,1443,Senapati Bapat Road,Delivery,36,3.6,0,"Burger, Fast Food",0,0,0,0,0
11857,85,8326,Pimple Saudagar,Casual Dining,8,3.0,200,"North Indian, Rajasthani",0,1,0,0,0
8629,85,8721,Baner,Café,58,3.4,400,"Cafe, North Indian",0,0,0,0,0
18232,85,7828,Wanowrie,Quick Bites,4,3.0,500,"North Indian, Fast Food",0,1,0,0,0
11964,85,7336,SB Road - Aundh,"Food Truck, Quick Bites",61,2.2,400,"North Indian, Rolls, Fast Food",0,0,0,0,0
6780,85,1381,Nigdi,Quick Bites,114,3.7,500,Chinese,0,0,0,0,0
661,85,5021,Hadapsar,Quick Bites,11,3.4,150,Bihari,0,0,0,0,0
16518,85,9702,Baner,"Casual Dining, Bar",0,0.0,1000,"North Indian, Continental",0,0,0,0,0
15180,85,10754,Wakad,Quick Bites,0,0.0,200,"South Indian, Street Food",0,1,0,0,0
16908,85,11488,Ravet,Quick Bites,0,0.0,300,Fast Food,0,0,0,0,0
15153,85,5867,Old Mumbai-Pune Highway,Casual Dining,11,3.0,1200,"North Indian, South Indian, Italian, Continental",0,0,0,0,1
14340,85,11457,Wagholi,Delivery,0,0.0,0,"Mughlai, North Indian, Chinese, Malwani",0,0,0,0,0
14888,85,8502,Wakad,Quick Bites,16,2.8,400,Chinese,0,0,0,0,0
1395,85,2038,Kharadi,"Takeaway, Delivery",51,3.6,0,"North Indian, Chinese",0,0,0,0,0
15278,85,8636,Kharadi,Casual Dining,0,0.0,500,"North Indian, Chinese, South Indian, Continental",0,0,0,0,0
16945,85,8040,Hadapsar,Beverage Shop,0,0.0,200,"Beverages, Juices",0,0,0,0,0
1430,85,10781,Kharadi,Bakery,0,0.0,250,Bakery,0,0,0,0,0
19690,85,11051,Kothrud,Quick Bites,0,0.0,100,South Indian,0,1,0,0,0
19857,85,6998,Sinhgad Road,"Takeaway, Delivery",0,0.0,0,North Indian,0,0,0,0,0
16034,85,9974,Wakad,Quick Bites,0,0.0,250,"Sandwich, Burger, Fast Food, Chinese",0,0,0,0,0
781,85,9874,Nigdi,Quick Bites,0,0.0,200,"Fast Food, Beverages",0,0,0,0,0
1222,85,3618,Aundh,Casual Dining,30,3.4,1000,"Chinese, Kebab, Seafood",0,0,0,0,0
16599,85,11767,Hadapsar,Casual Dining,74,3.7,500,"Chinese, North Indian",0,0,0,0,0
15301,85,7266,Kondhwa,Quick Bites,0,0.0,450,"Mughlai, North Indian",0,0,0,0,0
16393,85,1001,Wakad,Delivery,15,3.1,0,"North Indian, Mughlai, Beverages",0,0,0,0,0
1346,85,6946,Narhe,Quick Bites,0,0.0,300,Fast Food,0,1,0,0,0
14144,85,2271,Balewadi,Casual Dining,505,3.9,1500,"North Indian, Chinese, Continental, Italian, Salad",0,0,0,0,1
14548,85,376,Hinjawadi,Food Court,140,3.7,250,North Indian,0,0,0,0,0
420,85,4686,Pimple Gurav,Casual Dining,12,3.2,700,"Chinese, North Indian",0,0,0,0,0
15937,85,8240,Balewadi,Quick Bites,5,3.0,300,"North Indian, Fast Food",0,1,0,0,0
1329,85,9896,Shivaji Nagar,Quick Bites,0,0.0,300,Sandwich,0,0,0,0,0
15253,85,7077,Pimple Gurav,Quick Bites,0,0.0,400,Maharashtrian,0,0,0,0,1
19885,85,4311,JM Road,"Casual Dining, Bar",57,3.4,1000,"Chinese, North Indian, Malwani",0,0,0,0,0
1736,85,10066,Hadapsar,Quick Bites,0,0.0,250,Fast Food,0,0,0,0,0
138,85,8160,Kothrud,Quick Bites,16,2.7,400,"Momos, Sandwich, Fast Food, Chinese",0,0,0,0,0
1323,85,10848,Karve Nagar,Quick Bites,0,0.0,500,"Chinese, Fast Food, North Indian",0,1,0,0,0
1803,85,7487,Sinhgad Road,"Takeaway, Delivery",16,3.4,0,Fast Food,0,0,0,0,0
14955,85,10875,Wadgaon Sheri,Quick Bites,0,0.0,300,"South Indian, North Indian, Fast Food",0,0,0,0,0
14630,85,8717,Kothrud,"Takeaway, Delivery",0,0.0,0,Desserts,0,0,0,0,0
16203,85,9653,Sinhgad Road,Quick Bites,7,2.9,200,Chinese,0,0,0,0,0
1341,85,10614,Hadapsar,Quick Bites,0,0.0,400,"Chinese, North Indian, South Indian",0,1,0,0,0
16847,85,6263,Hadapsar,Quick Bites,5,3.1,250,North Indian,0,1,0,0,0
41,85,1148,Wakad,Café,76,4.2,300,"Cafe, North Indian, Fast Food",0,0,0,0,0
494,85,5327,Camp Area,Casual Dining,79,3.7,600,"Street Food, Fast Food, North Indian, Chinese",0,1,0,0,0
1047,85,8797,Pimpri,Casual Dining,28,2.9,300,"Fast Food, North Indian",0,0,0,0,0
1027,85,10413,Pimpri,Café,4,2.9,300,Cafe,0,0,0,0,0
15028,85,1517,Vishrantwadi,Casual Dining,40,3.6,500,"South Indian, North Indian, Chinese, Fast Food, Desserts",0,1,0,0,0
13964,85,7389,Camp Area,Quick Bites,0,0.0,200,Fast Food,0,0,0,0,0
1033,85,5760,Hadapsar,Quick Bites,14,3.2,250,Biryani,0,0,0,0,0
13979,85,7911,Pimple Saudagar,Quick Bites,0,0.0,250,"North Indian, Street Food",0,0,0,0,0
16145,85,5872,Chinchwad,Quick Bites,4,3.1,400,"South Indian, Chinese, Fast Food",0,0,0,0,0
1252,85,9374,Chinchwad,Dhaba,0,0.0,250,"Street Food, South Indian, North Indian",0,1,0,0,0
19991,85,12094,Khadki,"Takeaway, Delivery",0,0.0,0,"Maharashtrian, Fast Food",0,0,0,0,0
16077,85,10492,Pune-Solapur Road,Quick Bites,0,0.0,200,"Fast Food, South Indian",0,0,0,0,0
981,85,5387,Pimple Gurav,Dessert Parlor,7,3.2,300,Bakery,0,0,0,0,0
15821,85,8158,Pimple Gurav,Quick Bites,0,0.0,500,"North Indian, Chinese",0,0,0,0,0
1262,85,359,Mundhwa,Pub,2445,4.2,2000,"Finger Food, North Indian, Italian, Continental",0,0,0,0,0
1630,85,4775,Sinhgad Road,Casual Dining,30,3.5,550,"North Indian, Chinese",0,0,0,0,0
14459,85,5621,Narhe,Café,37,3.4,250,"Cafe, Fast Food",0,1,0,0,0
961,85,8774,Bibvewadi,Quick Bites,0,0.0,300,Biryani,0,0,0,0,0
16595,85,11365,Rasta Peth,Bakery,0,0.0,100,"Bakery, Fast Food",0,0,0,0,0
1613,85,126,Aundh,Casual Dining,1948,4.1,1600,North Indian,0,0,0,0,1
15008,85,9143,Viman Nagar,Quick Bites,34,3.6,400,"Fast Food, Desserts",0,0,0,0,0
1906,85,12030,Wakad,Quick Bites,24,2.9,100,Street Food,0,1,0,0,0
19051,86,1161,Viman Nagar,Café,12,3.6,500,"Continental, Chinese, Cafe, Beverages",0,1,0,0,0
9190,86,870,Chinchwad,Casual Dining,256,3.9,500,"Maharashtrian, Fast Food, South Indian, North Indian",0,1,0,0,0
14989,86,7873,Pimple Saudagar,Takeaway,0,0.0,0,Maharashtrian,0,0,0,0,0
5672,86,9003,Viman Nagar,Quick Bites,136,3.7,400,"Chinese, Fast Food, North Indian",0,0,0,0,0
13010,86,3894,Katraj,Casual Dining,483,3.8,450,North Indian,0,0,0,0,0
18273,86,9881,Kondhwa,Paan Shop,0,0.0,100,Paan,0,0,0,0,0
13007,86,2550,Kharadi,Quick Bites,57,3.7,400,"North Indian, Odia",0,0,0,0,0
15711,86,8254,Nigdi,Casual Dining,0,0.0,500,"Rajasthani, North Indian",0,1,0,0,0
11177,86,6140,Swargate,Quick Bites,8,3.3,300,"Fast Food, Maharashtrian",0,1,0,0,0
11099,86,11970,Talegaon,Quick Bites,6,3.1,700,"North Indian, Chinese",0,0,0,0,0
266,86,8323,Kondhwa,Sweet Shop,0,0.0,250,"Mithai, Street Food",0,1,0,0,0
17403,86,4687,Kharadi,"Takeaway, Delivery",0,0.0,0,"Biryani, North Indian",0,0,0,0,0
9005,86,9449,Karve Nagar,Casual Dining,0,0.0,200,Maharashtrian,0,0,0,0,0
17749,86,10274,Kharadi,"Takeaway, Delivery",0,0.0,0,Rolls,0,0,0,0,0
2388,86,11410,Bhosari,Quick Bites,0,0.0,400,North Indian,0,1,0,0,0
10429,86,6928,Pimpri Chinchwad Area,Delivery,0,0.0,0,"North Indian, Fast Food",0,0,0,0,0
213,86,10172,Nigdi,"Takeaway, Delivery",0,0.0,0,Bakery,0,0,0,0,0
9158,86,5826,KP and Kalyani,Delivery,26,3.5,0,"Chinese, Rolls, Mexican, Italian",0,0,0,0,0
